seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,decisive_moments,clubs_served,longest_club_tenure,winning,accolades,output,longevity,decisive,loyalty,icon,head_to_head,score_Trophy Cabinet,score_Eye-Test Romantics,score_Stats Purists,score_Loyalty Traditionalists
751545,Midfielder,Low,64,82,78,94,20,39,26,592,3,0,55,50,70,False,50,50,16564,0,1,20,60,15,41,100,0,100,50,50,42,30,52,67
751546,Midfielder,Medium,64,87,85,94,20,39,42,598,1,0,59,50,70,False,50,50,19437,0,1,20,20,5,45,100,0,100,50,50,27,24,48,60
751547,Midfielder,High,64,88,87,92,20,39,36,599,1,0,59,50,70,False,50,50,19459,0,1,20,20,5,45,100,0,100,50,50,27,24,48,60
751428,Defender,Low,64,81,77,94,20,39,57,581,5,0,49,50,70,False,50,50,16820,0,1,20,100,25,38,100,0,100,50,50,57,35,56,73
751429,Defender,Medium,64,86,83,94,20,39,44,582,0,0,49,50,70,False,50,50,17272,0,1,20,0,0,39,100,0,100,50,50,18,20,43,56
751430,Defender,High,64,89,87,94,20,39,59,584,3,0,51,50,70,False,50,50,18709,0,1,20,60,15,41,100,0,100,50,50,42,30,52,67
751431,Forward,Low,63,80,78,91,20,39,179,584,4,0,51,50,70,False,50,50,18842,0,1,20,80,20,41,100,0,100,50,50,50,33,54,70
751424,Forward,Medium,64,89,88,96,20,39,180,582,1,0,49,50,70,False,50,50,17590,0,1,20,20,5,39,100,0,100,50,50,26,23,45,59
751425,Forward,High,64,93,91,96,20,39,159,582,2,0,50,50,70,False,50,50,17868,0,1,20,40,10,40,100,0,100,50,50,34,27,49,63
751426,Midfielder,Low,64,81,77,93,20,39,24,591,2,0,53,50,70,False,50,50,20627,0,1,20,40,10,43,100,0,100,50,50,34,27,50,63
751427,Midfielder,Medium,64,86,85,93,20,39,28,592,4,0,53,50,70,False,50,50,20831,0,1,20,80,20,44,100,0,100,50,50,50,33,56,70
751436,Midfielder,High,64,90,88,93,20,39,21,578,2,0,50,50,70,False,50,50,16609,0,1,20,40,10,39,100,0,100,50,50,34,26,48,63
751437,Defender,Low,64,82,79,95,20,39,53,577,2,0,50,50,70,False,50,50,16409,0,1,20,40,10,39,100,0,100,50,50,34,26,48,63
751438,Defender,Medium,64,88,85,96,20,39,72,588,2,0,56,50,70,False,50,50,19885,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
751439,Defender,High,64,90,87,94,20,39,66,588,4,0,56,50,70,False,50,50,19521,0,1,20,80,20,44,100,0,100,50,50,50,33,56,70
751432,Forward,Low,64,83,81,94,20,39,135,585,1,0,51,50,70,False,50,50,17773,0,1,20,20,5,40,100,0,100,50,50,26,24,46,60
751433,Forward,Medium,64,90,88,97,20,39,185,584,2,0,50,50,70,False,50,50,17392,0,1,20,40,10,39,100,0,100,50,50,34,26,48,63
751434,Forward,High,63,88,86,91,20,39,185,585,1,0,56,50,70,False,50,50,19750,0,1,20,20,5,44,100,0,100,50,50,27,24,47,60
751435,Midfielder,Low,64,81,76,93,20,39,26,585,1,0,56,50,70,False,50,50,19530,0,1,20,20,5,44,100,0,100,50,50,27,24,47,60
751444,Midfielder,Medium,64,86,84,93,20,39,24,586,2,0,52,50,70,False,50,50,18567,0,1,20,40,10,41,100,0,100,50,50,34,27,49,63
751445,Midfielder,High,64,90,88,94,20,39,20,586,2,0,51,50,70,False,50,50,18239,0,1,20,40,10,41,100,0,100,50,50,34,27,49,63
751446,Defender,Low,64,81,77,94,20,39,53,586,3,0,58,50,70,False,50,50,21691,0,1,20,60,15,47,100,0,100,50,50,42,31,54,67
751447,Defender,Medium,64,87,84,94,20,39,51,586,2,0,58,50,70,False,50,50,22053,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
751440,Defender,High,64,92,89,96,20,39,46,585,3,0,51,50,70,False,50,50,17276,0,1,20,60,15,40,100,0,100,50,50,42,30,51,67
751441,Forward,Low,64,81,79,92,20,39,154,585,3,0,51,50,70,False,50,50,17624,0,1,20,60,15,40,100,0,100,50,50,42,30,51,67
751442,Forward,Medium,64,86,84,92,20,39,164,588,3,0,58,50,70,False,50,50,20005,0,1,20,60,15,46,100,0,100,50,50,42,30,54,67
751443,Forward,High,64,90,88,93,20,39,190,588,4,0,58,50,70,False,50,50,20262,0,1,20,80,20,46,100,0,100,50,50,50,33,56,71
751452,Midfielder,Low,64,81,79,94,20,39,25,592,1,0,54,50,70,False,50,50,19656,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
751453,Midfielder,Medium,64,87,83,94,20,39,25,591,1,0,54,50,70,False,50,50,19820,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
751454,Midfielder,High,64,90,88,93,20,39,25,590,6,0,59,50,70,False,50,50,21694,0,1,20,100,30,47,100,0,100,50,50,59,38,60,75
751455,Defender,Low,64,82,77,94,20,39,53,590,3,0,59,50,70,False,50,50,21849,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
751448,Defender,Medium,64,87,84,94,20,39,46,590,0,0,55,50,70,False,50,50,20597,0,1,20,0,0,44,100,0,100,50,50,19,21,45,56
751449,Defender,High,64,91,88,95,20,39,50,588,1,0,55,50,70,False,50,50,20236,0,1,20,20,5,44,100,0,100,50,50,27,24,47,60
751450,Forward,Low,64,82,80,93,20,39,164,598,1,0,60,50,70,False,50,50,22511,0,1,20,20,5,48,100,0,100,50,50,27,25,49,60
751451,Forward,Medium,64,87,85,93,20,39,188,599,1,0,60,50,70,False,50,50,22838,0,1,20,20,5,49,100,0,100,50,50,27,25,49,60
751460,Forward,High,64,90,88,93,20,39,166,588,4,0,56,50,70,False,50,50,22855,0,1,20,80,20,47,100,0,100,50,50,50,34,57,71
751461,Midfielder,Low,64,82,80,94,20,39,27,588,2,0,56,50,70,False,50,50,22843,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
751462,Midfielder,Medium,64,87,84,95,20,39,23,600,3,0,63,51,70,False,50,50,28638,0,1,20,60,15,55,100,0,100,50,50,43,32,57,68
751463,Midfielder,High,64,90,88,94,20,39,25,600,2,0,62,51,70,False,50,50,28300,0,1,20,40,10,54,100,0,100,50,50,35,29,54,64
751456,Defender,Low,64,81,77,94,20,39,56,596,2,0,56,50,70,False,50,50,23736,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
751457,Defender,Medium,64,85,82,93,20,39,59,595,1,0,56,50,70,False,50,50,23385,0,1,20,20,5,47,100,0,100,50,50,27,25,49,60
751458,Defender,High,64,89,86,94,20,39,57,600,3,0,56,50,70,False,50,50,26018,0,1,20,60,15,49,100,0,100,50,50,43,31,55,67
751459,Forward,Low,63,82,80,94,20,39,167,600,2,0,56,50,70,False,50,50,25956,0,1,20,40,10,49,100,0,100,50,50,35,28,52,64
751468,Forward,Medium,64,90,88,97,20,39,169,600,3,0,67,54,70,False,50,50,29603,0,1,20,60,15,58,100,0,100,50,50,44,32,58,68
751469,Forward,High,64,91,89,94,20,39,182,600,1,0,67,54,70,False,50,50,29738,0,1,20,20,5,58,100,0,100,50,50,28,26,53,61
751470,Midfielder,Low,64,81,78,93,20,39,27,596,4,0,53,50,70,False,50,50,23201,0,1,20,80,20,45,100,0,100,50,50,50,33,56,71
751471,Midfielder,Medium,64,88,82,95,20,39,30,597,1,0,54,50,70,False,50,50,23593,0,1,20,20,5,46,100,0,100,50,50,27,24,48,60
751464,Midfielder,High,64,91,90,95,20,39,33,597,2,0,59,50,70,False,50,50,24843,0,1,20,40,10,50,100,0,100,50,50,35,28,53,64
751465,Defender,Low,64,83,79,96,20,39,60,597,0,0,59,50,70,False,50,50,24439,0,1,20,0,0,49,100,0,100,50,50,19,22,47,57
751466,Defender,Medium,64,89,80,96,20,39,60,595,4,0,57,50,70,False,50,50,23630,0,1,20,80,20,48,100,0,100,50,50,50,34,57,71
751467,Defender,High,64,92,88,96,20,39,52,597,0,0,59,50,70,False,50,50,24561,0,1,20,0,0,50,100,0,100,50,50,20,22,47,57
751476,Forward,Low,63,83,81,94,20,39,148,600,3,0,57,50,70,False,50,50,25042,0,1,20,60,15,49,100,0,100,50,50,43,31,55,67
751477,Forward,Medium,63,87,85,94,20,39,176,600,5,0,59,50,70,False,50,50,26225,0,1,20,100,25,51,100,0,100,50,50,58,37,61,75
751478,Forward,High,62,93,92,96,20,39,152,594,0,0,56,50,70,False,50,50,22688,0,1,20,0,0,47,100,0,100,50,50,19,22,46,57
751479,Midfielder,Low,64,83,78,95,20,39,27,593,4,0,56,50,70,False,50,50,22672,0,1,20,80,20,47,100,0,100,50,50,50,34,57,71
751472,Midfielder,Medium,64,84,81,91,20,39,29,600,3,0,63,51,70,False,50,50,27814,0,1,20,60,15,54,100,0,100,50,50,43,32,57,68
751473,Midfielder,High,64,93,90,97,20,39,23,600,2,0,64,51,70,False,50,50,27893,0,1,20,40,10,55,100,0,100,50,50,36,29,55,65
751474,Defender,Low,64,81,77,94,20,39,63,599,2,0,52,50,70,False,50,50,22616,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
751475,Defender,Medium,64,86,82,94,20,39,51,599,2,0,51,50,70,False,50,50,22144,0,1,20,40,10,43,100,0,100,50,50,34,27,50,63
751484,Defender,High,64,91,86,95,20,39,59,598,3,0,56,50,70,False,50,50,24279,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
751485,Forward,Low,64,82,80,93,20,39,165,597,2,0,57,50,70,False,50,50,24320,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
751486,Forward,Medium,64,88,86,94,20,39,145,596,2,0,52,50,70,False,50,50,21239,0,1,20,40,10,43,100,0,100,50,50,34,27,50,63
751487,Forward,High,63,93,91,96,20,39,191,596,1,0,51,50,70,False,50,50,20980,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
751480,Midfielder,Low,64,81,78,93,20,39,27,596,2,0,58,50,70,False,50,50,23515,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
751481,Midfielder,Medium,64,88,86,95,20,39,25,596,3,0,58,50,70,False,50,50,23374,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
751482,Midfielder,High,64,92,90,95,20,39,30,595,2,0,56,50,70,False,50,50,23514,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
751483,Defender,Low,64,82,79,95,20,39,54,597,1,0,57,50,70,False,50,50,24315,0,1,20,20,5,48,100,0,100,50,50,27,25,49,60
751364,Defender,Medium,64,86,83,94,20,39,55,595,5,0,56,50,70,False,50,50,23994,0,1,20,100,25,48,100,0,100,50,50,58,37,60,74
751365,Defender,High,64,87,84,91,20,39,62,594,3,0,55,50,70,False,50,50,23441,0,1,20,60,15,47,100,0,100,50,50,42,31,54,67
751366,Forward,Low,63,83,81,94,20,39,142,600,2,0,62,51,70,False,50,50,29269,0,1,20,40,10,55,100,0,100,50,50,36,29,55,65
751367,Forward,Medium,64,87,85,93,20,39,172,600,1,0,63,51,70,False,50,50,29619,0,1,20,20,5,56,100,0,100,50,50,28,26,52,61
751360,Forward,High,61,87,85,90,20,39,167,594,3,0,57,50,70,False,50,50,24905,0,1,20,60,15,49,100,0,100,50,50,43,31,55,67
751361,Midfielder,Low,64,81,79,93,20,39,25,595,3,0,58,50,70,False,50,50,25145,0,1,20,60,15,50,100,0,100,50,50,43,31,55,68
751362,Midfielder,Medium,64,87,84,94,20,39,35,600,0,0,70,55,70,False,50,50,31315,0,1,20,0,0,61,100,0,100,50,50,21,24,51,58
751363,Midfielder,High,64,90,87,93,20,39,29,600,2,0,70,55,70,False,50,50,31558,0,1,20,40,10,61,100,0,100,50,50,36,30,57,65
751372,Defender,Low,64,83,79,96,20,39,59,598,1,0,61,51,70,False,50,50,26315,0,1,20,20,5,52,100,0,100,50,50,27,25,51,61
751373,Defender,Medium,64,87,84,94,20,39,69,597,4,0,60,50,70,False,50,50,25794,0,1,20,80,20,51,100,0,100,50,50,51,34,58,71
751374,Defender,High,64,89,86,93,20,39,56,600,1,0,65,55,70,False,50,50,27865,0,1,20,20,5,55,100,0,100,50,50,28,26,52,61
751375,Forward,Low,64,81,79,92,20,39,173,600,3,0,64,55,70,False,50,50,27884,0,1,20,60,15,55,100,0,100,50,50,43,32,57,68
751368,Forward,Medium,64,87,85,93,20,39,179,600,3,0,64,51,70,False,50,50,27240,0,1,20,60,15,54,100,0,100,50,50,43,32,57,68
751369,Forward,High,64,89,87,92,20,39,181,600,2,0,64,51,70,False,50,50,28354,0,1,20,40,10,55,100,0,100,50,50,36,29,55,65
751370,Midfielder,Low,64,84,82,96,20,39,31,591,1,0,62,51,70,False,50,50,25120,0,1,20,20,5,52,100,0,100,50,50,27,25,51,61
751371,Midfielder,Medium,64,89,87,96,20,39,31,591,2,0,61,51,70,False,50,50,25515,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
751380,Midfielder,High,64,91,89,95,20,39,29,600,2,0,59,50,70,False,50,50,26965,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
751381,Defender,Low,64,80,77,93,20,39,51,600,3,0,59,50,70,False,50,50,27240,0,1,20,60,15,52,100,0,100,50,50,43,31,56,68
751382,Defender,Medium,64,87,84,94,20,39,52,600,0,0,61,51,70,False,50,50,28862,0,1,20,0,0,54,100,0,100,50,50,20,23,49,57
751383,Defender,High,64,88,85,92,20,39,58,600,3,0,62,54,70,False,50,50,29395,0,1,20,60,15,55,100,0,100,50,50,43,32,57,68
751376,Forward,Low,64,83,80,94,20,39,158,600,1,0,58,50,70,False,50,50,26673,0,1,20,20,5,51,100,0,100,50,50,27,25,50,61
751377,Forward,Medium,64,87,85,93,20,39,180,600,4,0,60,50,70,False,50,50,27196,0,1,20,80,20,52,100,0,100,50,50,51,34,59,71
751378,Forward,High,64,92,90,95,20,39,150,600,3,0,66,54,70,False,50,50,29848,0,1,20,60,15,57,100,0,100,50,50,43,32,58,68
751379,Midfielder,Low,64,84,82,96,20,39,39,600,2,0,66,54,70,False,50,50,30445,0,1,20,40,10,58,100,0,100,50,50,36,29,56,65
751388,Midfielder,Medium,64,86,84,93,20,39,22,600,0,0,60,50,70,False,50,50,27224,0,1,20,0,0,52,100,0,100,50,50,20,22,48,57
751389,Midfielder,High,64,91,87,94,20,39,28,600,4,0,59,50,70,False,50,50,26377,0,1,20,80,20,51,100,0,100,50,50,51,34,58,71
751390,Defender,Low,64,81,78,93,20,39,53,600,4,0,65,55,70,False,50,50,30853,0,1,20,80,20,58,100,0,100,50,50,51,35,61,72
751391,Defender,Medium,64,85,82,93,20,39,41,600,0,0,66,56,70,False,50,50,31374,0,1,20,0,0,59,100,0,100,50,50,20,23,51,58
751384,Defender,High,64,89,86,93,20,39,56,600,3,0,61,54,70,False,50,50,28358,0,1,20,60,15,54,100,0,100,50,50,43,32,57,68
751385,Forward,Low,64,83,81,94,20,39,142,600,3,0,61,51,70,False,50,50,27748,0,1,20,60,15,53,100,0,100,50,50,43,31,56,68
751386,Forward,Medium,63,90,88,96,20,39,194,600,1,0,61,51,70,False,50,50,29292,0,1,20,20,5,54,100,0,100,50,50,28,26,51,61
751387,Forward,High,63,89,87,92,20,39,180,600,2,0,62,52,70,False,50,50,30113,0,1,20,40,10,56,100,0,100,50,50,36,29,55,65
751396,Midfielder,Low,64,83,81,95,20,39,33,593,3,0,44,50,70,False,50,50,16639,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
751397,Midfielder,Medium,64,86,85,93,20,39,34,594,3,0,44,50,70,False,50,50,17249,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
751398,Midfielder,High,64,93,91,96,20,39,28,600,2,0,44,50,70,False,50,50,19750,0,1,20,40,10,38,100,0,100,50,50,34,26,48,63
751399,Defender,Low,64,81,77,94,20,39,53,600,2,0,43,50,70,False,50,50,19649,0,1,20,40,10,37,100,0,100,50,50,34,26,47,63
751392,Defender,Medium,64,87,84,94,20,39,69,596,2,0,47,50,70,False,50,50,17604,0,1,20,40,10,38,100,0,100,50,50,34,26,48,63
751393,Defender,High,64,90,87,94,20,39,64,595,3,0,47,50,70,False,50,50,17866,0,1,20,60,15,38,100,0,100,50,50,42,29,50,66
751394,Forward,Low,64,82,80,94,20,39,181,597,3,0,46,50,70,False,50,50,19466,0,1,20,60,15,39,100,0,100,50,50,42,29,51,66
751395,Forward,Medium,64,87,85,93,20,39,184,598,3,0,47,50,70,False,50,50,19831,0,1,20,60,15,40,100,0,100,50,50,42,30,51,67
751404,Forward,High,63,88,87,91,20,39,171,600,1,0,50,50,70,False,50,50,22553,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
751405,Midfielder,Low,64,81,77,93,20,39,30,600,5,0,50,50,70,False,50,50,22451,0,1,20,100,25,43,100,0,100,50,50,58,36,58,74
751406,Midfielder,Medium,64,87,81,94,20,39,31,598,4,0,43,50,70,False,50,50,16411,0,1,20,80,20,35,100,0,100,50,50,49,32,52,70
751407,Midfielder,High,64,90,88,93,20,39,25,599,3,0,44,50,70,False,50,50,17268,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
751400,Defender,Low,64,84,80,97,20,39,52,599,1,0,50,50,70,False,50,50,18732,0,1,20,20,5,40,100,0,100,50,50,26,24,46,60
751401,Defender,Medium,64,87,83,94,20,39,50,599,2,0,51,50,70,False,50,50,19226,0,1,20,40,10,41,100,0,100,50,50,34,27,49,63
751402,Defender,High,64,89,86,93,20,39,50,590,2,0,45,50,70,False,50,50,15311,0,1,20,40,10,35,100,0,100,50,50,34,26,47,63
751403,Forward,Low,64,82,80,93,20,39,153,589,4,0,45,50,70,False,50,50,15245,0,1,20,80,20,35,100,0,100,50,50,49,32,52,70
751412,Forward,Medium,64,89,88,96,20,39,190,600,3,0,49,50,70,False,50,50,21371,0,1,20,60,15,42,100,0,100,50,50,42,30,52,67
751413,Forward,High,64,91,90,94,20,39,201,600,3,0,49,50,70,False,50,50,21537,0,1,20,60,15,42,100,0,100,50,50,42,30,52,67
751414,Midfielder,Low,64,84,81,96,20,39,28,600,2,0,48,50,70,False,50,50,18907,0,1,20,40,10,39,100,0,100,50,50,34,26,48,63
751415,Midfielder,Medium,64,88,86,95,20,39,23,599,2,0,48,50,70,False,50,50,18693,0,1,20,40,10,39,100,0,100,50,50,34,26,48,63
751408,Midfielder,High,64,87,85,90,20,39,25,600,3,0,46,50,70,False,50,50,19298,0,1,20,60,15,39,100,0,100,50,50,42,29,51,66
751409,Defender,Low,64,82,79,95,20,39,60,599,3,0,46,50,70,False,50,50,19728,0,1,20,60,15,39,100,0,100,50,50,42,29,51,66
751410,Defender,Medium,64,87,84,94,20,39,58,600,2,0,49,50,70,False,50,50,20535,0,1,20,40,10,41,100,0,100,50,50,34,27,49,63
751411,Defender,High,64,89,86,93,20,39,66,600,2,0,48,50,70,False,50,50,20057,0,1,20,40,10,40,100,0,100,50,50,34,27,49,63
751420,Forward,Low,63,79,77,90,20,39,145,600,4,0,46,50,70,False,50,50,18191,0,1,20,80,20,38,100,0,100,50,50,49,32,53,70
751421,Forward,Medium,64,88,86,94,20,39,170,600,4,0,46,50,70,False,50,50,18805,0,1,20,80,20,38,100,0,100,50,50,49,32,53,70
751422,Forward,High,64,91,89,94,20,39,159,599,1,0,43,50,70,False,50,50,16902,0,1,20,20,5,35,100,0,100,50,50,26,23,44,59
751423,Midfielder,Low,64,84,79,97,20,39,28,597,1,0,43,50,70,False,50,50,16989,0,1,20,20,5,35,100,0,100,50,50,26,23,44,59
751416,Midfielder,Medium,64,86,83,93,20,39,29,596,5,0,49,50,70,False,50,50,18395,0,1,20,100,25,39,100,0,100,50,50,57,35,56,73
751417,Midfielder,High,64,90,88,93,20,39,41,597,0,0,50,50,70,False,50,50,19305,0,1,20,0,0,41,100,0,100,50,50,19,21,43,56
751418,Defender,Low,64,81,78,94,20,39,58,600,2,0,45,50,70,False,50,50,18632,0,1,20,40,10,38,100,0,100,50,50,34,26,48,63
751419,Defender,Medium,64,87,82,95,20,39,56,599,2,0,45,50,70,False,50,50,18545,0,1,20,40,10,37,100,0,100,50,50,34,26,47,63
751300,Defender,High,64,89,87,94,20,39,61,566,7,0,44,50,70,False,50,50,9672,0,1,20,100,35,30,100,0,100,50,50,58,36,54,74
751301,Forward,Low,64,83,81,94,20,39,149,566,2,0,45,50,70,False,50,50,9463,0,1,20,40,10,30,100,0,100,50,50,33,25,45,62
751302,Forward,Medium,64,88,86,94,20,39,168,563,3,0,44,50,70,False,50,50,9775,0,1,20,60,15,30,100,0,100,50,50,41,28,47,66
751303,Forward,High,61,85,83,88,20,39,154,562,3,0,44,50,70,False,50,50,9570,0,1,20,60,15,30,100,0,100,50,50,41,28,47,66
751296,Midfielder,Low,64,81,79,94,20,39,29,563,1,0,45,50,70,False,50,50,10321,0,1,20,20,5,31,100,0,100,50,50,25,22,42,59
751297,Midfielder,Medium,64,86,81,93,20,39,21,561,1,0,45,50,70,False,50,50,10099,0,1,20,20,5,31,100,0,100,50,50,25,22,42,59
751298,Midfielder,High,64,89,87,92,20,39,28,554,0,0,44,50,70,False,50,50,8393,0,1,20,0,0,29,100,0,100,50,50,17,19,39,55
751299,Defender,Low,64,81,78,94,20,39,48,552,4,0,44,50,70,False,50,50,8162,0,1,20,80,20,29,100,0,100,50,50,48,31,50,69
751308,Defender,Medium,64,85,82,92,20,39,61,568,3,0,46,50,70,False,50,50,10236,0,1,20,60,15,32,100,0,100,50,50,41,28,48,66
751309,Defender,High,64,89,86,93,20,39,59,568,4,0,46,50,70,False,50,50,10392,0,1,20,80,20,32,100,0,100,50,50,49,31,51,69
751310,Forward,Low,64,83,81,94,20,39,170,569,1,0,45,50,70,False,50,50,9634,0,1,20,20,5,30,100,0,100,50,50,25,22,42,59
751311,Forward,Medium,64,88,86,94,20,39,174,569,2,0,45,50,70,False,50,50,9295,0,1,20,40,10,30,100,0,100,50,50,33,25,45,62
751304,Forward,High,63,89,87,92,20,39,177,564,1,0,46,50,70,False,50,50,9455,0,1,20,20,5,31,100,0,100,50,50,25,22,42,59
751305,Midfielder,Low,64,81,79,94,20,39,29,563,2,0,46,50,70,False,50,50,9445,0,1,20,40,10,31,100,0,100,50,50,33,25,45,62
751306,Midfielder,Medium,64,85,83,92,20,39,22,564,2,0,45,50,70,False,50,50,8827,0,1,20,40,10,30,100,0,100,50,50,33,25,45,62
751307,Midfielder,High,64,89,86,93,20,39,28,563,2,0,45,50,70,False,50,50,8664,0,1,20,40,10,30,100,0,100,50,50,33,25,45,62
751316,Defender,Low,64,80,77,93,20,39,55,573,0,0,50,50,70,False,50,50,11057,0,1,20,0,0,34,100,0,100,50,50,18,20,41,55
751317,Defender,Medium,64,89,86,97,20,39,55,575,1,0,50,50,70,False,50,50,11237,0,1,20,20,5,34,100,0,100,50,50,26,23,43,59
751318,Defender,High,64,89,86,93,20,39,55,569,2,0,48,50,70,False,50,50,10741,0,1,20,40,10,33,100,0,100,50,50,33,25,46,62
751319,Forward,Low,64,82,80,93,20,39,167,573,3,0,48,50,70,False,50,50,11053,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
751312,Forward,Medium,64,88,86,94,20,39,175,565,1,0,49,50,70,False,50,50,10177,0,1,20,20,5,33,100,0,100,50,50,26,22,43,59
751313,Forward,High,64,90,88,93,20,39,181,565,1,0,50,50,70,False,50,50,10309,0,1,20,20,5,34,100,0,100,50,50,26,23,43,59
751314,Midfielder,Low,64,82,78,94,20,39,26,562,1,0,49,50,70,False,50,50,10035,0,1,20,20,5,33,100,0,100,50,50,26,22,43,59
751315,Midfielder,Medium,64,86,82,92,20,39,30,564,2,0,49,50,70,False,50,50,9872,0,1,20,40,10,33,100,0,100,50,50,33,25,46,62
751324,Midfielder,High,64,90,87,93,20,39,34,561,3,0,50,50,70,False,50,50,9790,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
751325,Defender,Low,64,80,76,92,20,39,43,562,3,0,50,50,70,False,50,50,9942,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
751326,Defender,Medium,64,86,81,93,20,39,49,567,1,0,51,50,70,False,50,50,10802,0,1,20,20,5,35,100,0,100,50,50,26,23,44,59
751327,Defender,High,64,92,87,96,20,39,55,569,3,0,51,50,70,False,50,50,10887,0,1,20,60,15,35,100,0,100,50,50,41,29,49,66
751320,Forward,Low,64,82,80,93,20,39,159,564,3,0,50,50,70,False,50,50,9307,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
751321,Forward,Medium,64,88,86,94,20,39,179,563,3,0,50,50,70,False,50,50,9253,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
751322,Forward,High,64,90,88,93,20,39,188,565,3,0,50,50,70,False,50,50,9980,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
751323,Midfielder,Low,64,81,76,93,20,39,37,565,0,0,50,50,70,False,50,50,9716,0,1,20,0,0,33,100,0,100,50,50,18,19,40,55
751332,Midfielder,Medium,64,87,85,94,20,39,21,600,2,0,61,51,70,False,50,50,25910,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
751333,Midfielder,High,64,88,86,91,20,39,25,600,4,0,61,51,70,False,50,50,26634,0,1,20,80,20,52,100,0,100,50,50,51,34,59,71
751334,Defender,Low,64,80,77,93,20,39,48,599,4,0,58,50,70,False,50,50,20159,0,1,20,80,20,45,100,0,100,50,50,50,33,56,71
751335,Defender,Medium,64,86,82,94,20,39,57,597,3,0,57,50,70,False,50,50,19325,0,1,20,60,15,44,100,0,100,50,50,42,30,53,67
751328,Defender,High,64,88,86,93,20,39,57,599,2,0,60,50,70,False,50,50,20403,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
751329,Forward,Low,64,83,81,94,20,39,168,600,4,0,59,50,70,False,50,50,20150,0,1,20,80,20,46,100,0,100,50,50,50,33,56,71
751330,Forward,Medium,64,87,85,93,20,39,184,599,2,0,65,52,70,False,50,50,23028,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
751331,Forward,High,60,92,90,95,20,39,158,599,1,0,65,52,70,False,50,50,22310,0,1,20,20,5,51,100,0,100,50,50,27,25,50,61
751340,Midfielder,Low,64,84,82,97,20,39,32,593,2,0,58,50,70,False,50,50,18434,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
751341,Midfielder,Medium,64,90,88,97,20,39,32,594,4,0,58,50,70,False,50,50,18591,0,1,20,80,20,44,100,0,100,50,50,50,33,56,70
751342,Midfielder,High,64,90,88,94,20,39,31,600,3,0,62,51,70,False,50,50,27252,0,1,20,60,15,53,100,0,100,50,50,43,31,56,68
751343,Defender,Low,64,83,80,96,20,39,44,600,2,0,62,51,70,False,50,50,27472,0,1,20,40,10,53,100,0,100,50,50,35,28,54,64
751336,Defender,Medium,64,85,81,93,20,39,57,600,1,0,57,50,70,False,50,50,20707,0,1,20,20,5,45,100,0,100,50,50,27,24,48,60
751337,Defender,High,64,92,89,96,20,39,59,600,3,0,57,50,70,False,50,50,21065,0,1,20,60,15,46,100,0,100,50,50,42,30,54,67
751338,Forward,Low,64,81,79,92,20,39,185,600,4,0,61,51,70,False,50,50,25498,0,1,20,80,20,51,100,0,100,50,50,51,34,58,71
751339,Forward,Medium,64,86,84,92,20,39,167,600,3,0,61,51,70,False,50,50,25687,0,1,20,60,15,51,100,0,100,50,50,43,31,56,68
751348,Forward,High,64,93,91,96,20,39,202,600,2,0,58,50,70,False,50,50,23152,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
751349,Midfielder,Low,64,83,79,96,20,39,33,600,3,0,59,50,70,False,50,50,23200,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
751350,Midfielder,Medium,64,87,86,94,20,39,21,600,2,0,61,51,70,False,50,50,24719,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
