seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,scouted_avg,offer_seasons,offers_total,offers_wage_avg,offers_wage_max
763697,Forward,High,63,91,90,94,20,39,159,588,3,0,54,50,70,false,50,50,15552,99,11,16,211,294
763698,Midfielder,Low,64,82,78,94,20,39,22,579,1,0,52,50,70,false,50,50,13268,97,11,16,218,294
763699,Midfielder,Medium,64,86,83,93,20,39,32,579,4,0,52,50,70,false,50,50,13397,97,8,13,228,298
763708,Midfielder,High,64,93,91,96,20,39,28,580,0,0,52,50,70,false,50,50,13784,98,11,18,218,291
763709,Defender,Low,64,83,80,96,20,39,42,580,3,0,52,50,70,false,50,50,13869,98,7,10,204,295
763710,Defender,Medium,64,88,85,95,20,39,74,581,3,0,52,50,70,false,50,50,14356,98,13,20,194,257
763711,Defender,High,64,91,89,95,20,39,56,581,3,0,52,50,70,false,50,50,14516,98,12,19,198,275
763704,Forward,Low,64,84,82,95,20,39,177,581,2,0,54,50,70,false,50,50,15420,99,10,12,214,289
763705,Forward,Medium,62,86,84,92,20,39,166,582,2,0,54,50,70,false,50,50,15679,99,9,17,211,293
763706,Forward,High,64,91,90,94,20,39,172,585,3,0,51,50,70,false,50,50,14639,99,8,10,215,286
763707,Midfielder,Low,64,81,76,93,20,39,22,583,3,0,51,50,70,false,50,50,14437,98,7,11,205,300
763588,Midfielder,Medium,64,86,84,93,20,39,27,600,3,0,52,50,70,false,50,50,18755,99,10,14,199,276
763589,Midfielder,High,64,93,88,96,20,39,31,600,3,0,52,50,70,false,50,50,18173,99,11,15,216,294
763590,Defender,Low,64,83,78,96,20,39,60,600,2,0,49,50,70,false,50,50,18873,99,11,14,213,287
763591,Defender,Medium,64,85,81,93,20,39,47,600,1,0,49,50,70,false,50,50,19998,99,11,16,232,295
763584,Defender,High,64,92,89,97,20,39,72,600,4,0,50,50,70,false,50,50,19158,99,11,15,208,276
763585,Forward,Low,63,80,78,91,20,39,148,600,4,0,50,50,70,false,50,50,19295,99,8,9,208,267
763586,Forward,Medium,61,90,88,96,20,39,187,599,6,0,48,50,70,false,50,50,16479,99,10,19,215,296
763587,Forward,High,62,94,92,97,20,39,169,599,0,0,48,50,70,false,50,50,16901,99,12,17,199,271
763596,Midfielder,Low,64,81,77,93,20,39,25,599,2,0,52,50,70,false,50,50,16056,99,12,21,215,289
763597,Midfielder,Medium,64,87,85,93,20,39,27,598,1,0,52,50,70,false,50,50,15523,99,12,18,208,277
763598,Midfielder,High,64,92,87,96,20,39,25,600,0,0,51,50,70,false,50,50,19888,99,11,18,212,313
763599,Defender,Low,64,84,80,97,20,39,46,600,4,0,51,50,70,false,50,50,19710,99,13,20,221,297
763592,Defender,Medium,64,87,84,94,20,39,55,600,2,0,50,50,70,false,50,50,16559,99,9,15,227,295
763593,Defender,High,64,89,87,94,20,39,46,600,2,0,50,50,70,false,50,50,16920,99,9,17,229,298
763594,Forward,Low,64,82,80,94,20,39,164,600,1,0,48,50,70,false,50,50,16378,99,11,15,212,290
763595,Forward,Medium,63,88,86,94,20,39,174,600,3,0,48,50,70,false,50,50,17095,99,13,18,221,308
763604,Forward,High,64,91,89,94,20,39,169,596,1,0,52,50,70,false,50,50,16213,99,9,16,230,291
763605,Midfielder,Low,64,82,80,94,20,39,34,596,3,0,52,50,70,false,50,50,16182,99,9,13,208,286
763606,Midfielder,Medium,64,88,83,95,20,39,25,597,1,0,52,50,70,false,50,50,15611,99,9,14,196,258
763607,Midfielder,High,64,89,88,93,20,39,30,600,0,0,51,50,70,false,50,50,16289,99,12,19,213,282
763600,Defender,Low,64,80,77,92,20,39,36,600,1,0,55,50,70,false,50,50,21090,99,9,16,218,276
763601,Defender,Medium,64,89,86,97,20,39,60,600,3,0,55,50,70,false,50,50,21652,99,12,17,208,298
763602,Defender,High,64,90,87,94,20,39,59,590,0,0,52,50,70,false,50,50,15318,98,12,18,213,293
763603,Forward,Low,64,85,82,96,20,39,166,592,2,0,52,50,70,false,50,50,15995,99,11,16,202,267
763612,Forward,Medium,64,90,88,96,20,39,192,593,4,0,52,50,70,false,50,50,15706,99,8,12,213,295
763613,Forward,High,64,90,88,93,20,39,204,594,4,0,52,50,70,false,50,50,16049,99,7,9,232,305
763614,Midfielder,Low,64,81,78,93,20,39,15,596,2,0,52,50,70,false,50,50,15363,99,10,15,215,300
763615,Midfielder,Medium,64,88,86,95,20,39,25,596,7,0,52,50,70,false,50,50,15464,99,12,17,247,315
763608,Midfielder,High,64,86,85,90,20,39,25,598,4,0,52,50,70,false,50,50,16761,99,10,16,227,307
763609,Defender,Low,64,80,76,93,20,39,68,597,3,0,52,50,70,false,50,50,16128,99,12,17,232,292
763610,Defender,Medium,64,87,84,95,20,39,49,600,2,0,54,50,70,false,50,50,17106,99,9,14,209,283
763611,Defender,High,64,89,85,94,20,39,37,600,4,0,54,50,70,false,50,50,17822,99,11,17,220,294
763620,Forward,Low,63,81,79,92,20,39,165,600,4,0,46,50,70,false,50,50,13380,99,8,13,209,283
763621,Forward,Medium,64,88,86,94,20,39,191,599,1,0,45,50,70,false,50,50,11985,99,10,16,237,316
763622,Forward,High,64,91,89,94,20,39,192,600,3,0,46,50,70,false,50,50,17674,99,10,16,226,293
763623,Midfielder,Low,64,81,78,93,20,39,29,600,3,0,46,50,70,false,50,50,16690,99,12,16,218,292
763616,Midfielder,Medium,64,88,81,95,20,39,27,600,0,0,45,50,70,false,50,50,18116,99,9,14,212,295
763617,Midfielder,High,64,89,87,93,20,39,25,600,3,0,45,50,70,false,50,50,18362,99,10,17,230,309
763618,Defender,Low,64,80,75,93,20,39,42,600,0,0,45,50,70,false,50,50,19192,99,10,13,208,283
763619,Defender,Medium,64,87,82,94,20,39,43,600,2,0,45,50,70,false,50,50,19293,99,13,19,228,296
763628,Defender,High,64,89,86,93,20,39,62,600,0,0,47,50,70,false,50,50,14544,99,10,14,224,297
763629,Forward,Low,63,82,80,93,20,39,187,600,3,0,47,50,70,false,50,50,15129,99,10,16,222,293
763630,Forward,Medium,64,88,86,94,20,39,175,600,0,0,47,50,70,false,50,50,17255,99,10,14,196,264
763631,Forward,High,64,89,87,92,20,39,172,600,1,0,48,50,70,false,50,50,17288,99,10,17,213,293
763624,Midfielder,Low,64,83,76,96,20,39,21,600,3,0,46,50,70,false,50,50,17303,99,8,13,196,285
763625,Midfielder,Medium,64,86,84,93,20,39,23,600,3,0,47,50,70,false,50,50,17231,99,9,13,242,294
763626,Midfielder,High,64,92,85,96,20,39,23,600,2,0,46,50,70,false,50,50,18414,99,11,16,203,283
763627,Defender,Low,64,83,79,96,20,39,48,600,0,0,46,50,70,false,50,50,18434,99,6,9,191,222
763636,Defender,Medium,64,87,84,94,20,39,73,600,1,0,44,50,70,false,50,50,17521,99,10,11,227,295
763637,Defender,High,64,92,86,96,20,39,56,600,5,0,44,50,70,false,50,50,18103,99,12,17,231,299
763638,Forward,Low,64,82,80,93,20,39,155,588,3,0,44,50,70,false,50,50,11868,98,10,15,211,291
763639,Forward,Medium,64,89,87,95,20,39,152,588,2,0,44,50,70,false,50,50,11897,98,13,20,215,290
763632,Forward,High,64,89,87,92,20,39,169,598,1,0,43,50,70,false,50,50,15695,99,9,14,204,300
763633,Midfielder,Low,64,81,78,93,20,39,29,598,3,0,43,50,70,false,50,50,15221,99,8,10,219,288
763634,Midfielder,Medium,64,87,85,94,20,39,28,600,1,0,42,50,70,false,50,50,16102,99,10,14,219,315
763635,Midfielder,High,64,91,88,94,20,39,33,600,0,0,43,50,70,false,50,50,16470,99,13,17,228,292
763644,Defender,Low,64,84,80,96,20,39,48,600,1,0,45,50,70,false,50,50,16639,99,11,15,199,284
763645,Defender,Medium,64,86,83,94,20,39,42,598,2,0,45,50,70,false,50,50,16375,99,9,12,196,289
763646,Defender,High,64,92,90,96,20,39,69,599,1,0,45,50,70,false,50,50,15148,99,9,15,195,279
763647,Forward,Low,64,82,80,93,20,39,169,599,2,0,45,50,70,false,50,50,15512,99,10,14,219,281
763640,Forward,Medium,64,89,87,95,20,39,161,600,2,0,44,50,70,false,50,50,20838,99,10,15,208,309
763641,Forward,High,63,90,89,93,20,39,165,600,3,0,44,50,70,false,50,50,20175,99,11,18,196,284
763642,Midfielder,Low,64,81,78,93,20,39,18,600,2,0,44,50,70,false,50,50,18967,99,11,19,193,290
763643,Midfielder,Medium,64,87,85,94,20,39,21,600,2,0,44,50,70,false,50,50,19124,99,10,15,198,272
763524,Midfielder,High,64,88,87,92,20,39,18,600,3,0,58,50,70,false,50,50,29051,99,8,13,190,263
763525,Defender,Low,64,82,78,94,20,39,57,600,3,0,58,50,70,false,50,50,29091,99,13,18,204,287
763526,Defender,Medium,64,85,81,93,20,39,60,600,1,0,56,50,70,false,50,50,27312,99,6,9,221,290
763527,Defender,High,64,90,87,94,20,39,66,600,4,0,56,50,70,false,50,50,28738,99,12,17,210,274
763520,Forward,Low,64,82,80,93,20,39,137,600,3,0,57,50,70,false,50,50,30649,99,12,18,208,287
763521,Forward,Medium,64,89,87,95,20,39,158,600,4,0,57,50,70,false,50,50,30803,99,12,20,208,291
763522,Forward,High,64,91,89,94,20,39,183,600,3,0,55,50,70,false,50,50,27999,99,10,11,212,275
763523,Midfielder,Low,64,81,76,93,20,39,27,600,4,0,55,50,70,false,50,50,27792,99,8,12,210,291
763532,Midfielder,Medium,64,85,83,91,20,39,40,600,3,0,58,50,70,false,50,50,27702,99,13,19,213,293
763533,Midfielder,High,64,90,88,93,20,39,26,600,4,0,58,50,70,false,50,50,27651,99,10,12,224,286
763534,Defender,Low,64,82,79,94,20,39,55,600,0,0,58,50,70,false,50,50,27402,99,9,14,206,295
763535,Defender,Medium,64,85,82,93,20,39,58,600,1,0,57,50,70,false,50,50,27402,99,9,12,249,307
763528,Defender,High,64,88,85,92,20,39,53,600,2,0,57,50,70,false,50,50,28155,99,9,15,217,290
763529,Forward,Low,64,84,82,95,20,39,152,600,4,0,57,50,70,false,50,50,27999,99,14,20,210,298
763530,Forward,Medium,63,85,83,91,20,39,176,600,2,0,55,50,70,false,50,50,26092,99,8,11,215,279
763531,Forward,High,64,92,91,96,20,39,182,600,4,0,55,50,70,false,50,50,26404,99,10,15,245,300
763540,Midfielder,Low,64,81,79,93,20,39,36,600,4,0,56,50,70,false,50,50,29302,99,9,14,224,292
763541,Midfielder,Medium,64,88,86,94,20,39,22,600,1,0,55,50,70,false,50,50,28927,99,6,9,191,263
763542,Midfielder,High,64,89,88,93,20,39,27,600,2,0,58,50,70,false,50,50,29645,99,10,14,195,291
763543,Defender,Low,64,84,80,97,20,39,48,600,3,0,59,50,70,false,50,50,29654,99,10,15,212,290
763536,Defender,Medium,64,84,77,91,20,39,65,600,1,0,61,51,70,false,50,50,32137,99,11,18,230,291
763537,Defender,High,64,90,87,94,20,39,73,600,3,0,60,50,70,false,50,50,31878,99,10,16,224,282
763538,Forward,Low,64,82,80,93,20,39,156,600,1,0,58,50,70,false,50,50,27719,99,9,15,205,269
763539,Forward,Medium,63,90,88,96,20,39,164,600,3,0,58,50,70,false,50,50,27992,99,7,10,206,278
763548,Forward,High,64,91,90,94,20,39,191,600,4,0,57,50,70,false,50,50,26960,99,12,18,219,300
763549,Midfielder,Low,64,82,79,94,20,39,25,600,0,0,56,50,70,false,50,50,26589,99,10,14,218,297
763550,Midfielder,Medium,64,86,82,92,20,39,41,600,2,0,62,52,70,false,50,50,30060,99,9,14,228,304
763551,Midfielder,High,64,91,89,94,20,39,28,600,2,0,62,51,70,false,50,50,30286,99,8,12,209,284
763544,Defender,Low,64,83,76,97,20,39,47,600,0,0,60,50,70,false,50,50,30247,99,13,22,202,290
763545,Defender,Medium,64,85,82,93,20,39,59,600,2,0,58,50,70,false,50,50,29962,99,6,9,248,299
763546,Defender,High,64,90,87,94,20,39,54,600,2,0,54,50,70,false,50,50,28618,99,12,18,236,300
763547,Forward,Low,62,82,80,93,20,39,169,600,2,0,54,50,70,false,50,50,28480,99,8,14,221,296
763556,Forward,Medium,64,88,86,94,20,39,161,600,2,0,39,50,70,false,50,50,11569,99,8,12,207,285
763557,Forward,High,64,90,88,93,20,39,170,600,0,0,39,50,70,false,50,50,11522,99,11,17,230,304
763558,Midfielder,Low,64,81,79,94,20,39,31,600,2,0,40,50,70,false,50,50,16570,99,10,16,230,297
763559,Midfielder,Medium,64,86,84,93,20,39,39,600,2,0,39,50,70,false,50,50,17088,99,13,20,223,303
763552,Midfielder,High,64,91,89,94,20,39,30,600,2,0,39,50,70,false,50,50,16720,99,10,14,211,294
763553,Defender,Low,64,81,78,93,20,39,59,600,1,0,39,50,70,false,50,50,17166,99,10,16,204,288
763554,Defender,Medium,64,85,82,93,20,39,58,600,1,0,39,50,70,false,50,50,17513,99,10,15,225,302
763555,Defender,High,64,90,85,94,20,39,48,600,2,0,38,50,70,false,50,50,17822,99,12,17,207,301
763564,Forward,Low,64,84,82,95,20,39,159,600,1,0,40,50,70,false,50,50,12362,99,11,15,216,279
763565,Forward,Medium,64,87,85,93,20,39,180,600,4,0,40,50,70,false,50,50,12441,99,12,17,204,288
763566,Forward,High,64,90,88,93,20,39,184,600,1,0,40,50,70,false,50,50,16039,99,12,17,207,279
763567,Midfielder,Low,64,81,79,93,20,39,29,600,1,0,40,50,70,false,50,50,16387,99,13,17,218,287
763560,Midfielder,Medium,64,87,85,94,20,39,39,600,2,0,40,50,70,false,50,50,14093,99,8,13,220,285
763561,Midfielder,High,64,88,87,92,20,39,31,600,1,0,40,50,70,false,50,50,13561,99,10,15,215,287
763562,Defender,Low,64,80,77,93,20,39,42,600,1,0,40,50,70,false,50,50,16561,99,8,11,204,286
763563,Defender,Medium,64,85,82,93,20,39,55,600,3,0,40,50,70,false,50,50,16581,99,10,14,217,294
763572,Defender,High,64,89,86,93,20,39,55,600,1,0,41,50,70,false,50,50,15474,99,13,18,217,286
763573,Forward,Low,64,82,79,93,20,39,153,600,1,0,41,50,70,false,50,50,15594,99,8,12,216,291
763574,Forward,Medium,64,87,85,93,20,39,178,593,0,0,40,50,70,false,50,50,12875,98,10,17,218,294
763575,Forward,High,64,93,91,96,20,39,178,593,1,0,40,50,70,false,50,50,13156,97,10,17,223,298
763568,Midfielder,Low,64,81,78,93,20,39,30,600,1,0,40,50,70,false,50,50,16114,99,9,13,216,290
763569,Midfielder,Medium,64,89,88,97,20,39,25,600,0,0,40,50,70,false,50,50,16217,99,7,10,232,303
763570,Midfielder,High,64,93,91,97,20,39,19,596,2,0,40,50,70,false,50,50,13658,99,9,15,224,290
763571,Defender,Low,64,81,77,93,20,39,51,596,2,0,40,50,70,false,50,50,13948,99,5,6,232,312
763580,Defender,Medium,64,88,83,96,20,39,62,600,2,0,42,50,70,false,50,50,15275,99,9,15,227,292
763581,Defender,High,64,89,86,93,20,39,56,599,1,0,42,50,70,false,50,50,15442,99,10,16,214,279
763582,Forward,Low,64,84,82,96,20,39,158,600,2,0,42,50,70,false,50,50,16564,99,7,9,194,294
763583,Forward,Medium,64,87,85,93,20,39,159,600,3,0,42,50,70,false,50,50,16568,99,8,12,212,279
763576,Forward,High,64,92,90,95,20,39,180,600,2,0,41,50,70,false,50,50,16873,99,10,15,216,275
763577,Midfielder,Low,64,81,78,93,20,39,28,600,1,0,42,50,70,false,50,50,17170,99,8,10,202,282
763578,Midfielder,Medium,64,86,81,93,20,39,22,600,1,0,41,50,70,false,50,50,16279,99,12,16,207,280
763579,Midfielder,High,64,90,89,94,20,39,35,599,2,0,41,50,70,false,50,50,16169,99,7,9,203,273
763460,Defender,Low,64,83,79,96,20,39,49,591,4,0,47,50,70,false,50,50,19836,99,12,21,210,296
763461,Defender,Medium,64,83,80,91,20,39,50,592,1,0,47,50,70,false,50,50,20256,99,10,14,201,286
763462,Defender,High,64,91,86,95,20,39,55,583,3,0,47,50,70,false,50,50,17804,99,5,6,263,291
763463,Forward,Low,64,81,79,92,20,39,157,586,1,0,47,50,70,false,50,50,18714,99,9,12,225,295
763456,Forward,Medium,62,87,85,93,20,39,172,584,4,0,50,50,70,false,50,50,21299,98,10,17,201,292
763457,Forward,High,64,90,88,93,20,39,167,585,1,0,50,50,70,false,50,50,21330,99,10,15,216,278
763458,Midfielder,Low,64,80,78,92,20,39,28,591,1,0,50,50,70,false,50,50,20488,99,6,8,213,265
763459,Midfielder,Medium,64,88,83,95,20,39,35,591,1,0,50,50,70,false,50,50,20040,99,9,14,212,292
763468,Midfielder,High,64,88,83,92,20,39,37,590,2,0,47,50,70,false,50,50,18694,99,9,11,232,299
763469,Defender,Low,64,82,78,94,20,39,49,588,1,0,47,50,70,false,50,50,18517,99,9,12,216,283
763470,Defender,Medium,64,89,84,96,20,39,42,584,2,0,47,50,70,false,50,50,18867,98,12,17,211,292
763471,Defender,High,64,89,86,94,20,39,63,586,4,0,47,50,70,false,50,50,19360,99,10,14,219,303
763464,Forward,Low,64,82,80,93,20,39,168,589,3,0,50,50,70,false,50,50,18089,99,9,15,197,283
763465,Forward,Medium,64,87,85,93,20,39,168,588,2,0,50,50,70,false,50,50,18105,99,6,11,203,282
763466,Forward,High,63,91,90,94,20,39,174,585,4,0,50,50,70,false,50,50,20029,98,10,14,213,300
763467,Midfielder,Low,64,81,78,93,20,39,34,584,3,0,50,50,70,false,50,50,20046,99,10,15,220,300
763476,Midfielder,Medium,64,85,83,91,20,39,29,589,2,0,49,50,70,false,50,50,19255,99,13,18,200,279
763477,Midfielder,High,64,89,87,92,20,39,22,589,3,0,49,50,70,false,50,50,18800,99,12,20,216,286
763478,Defender,Low,64,81,76,93,20,39,49,586,3,0,49,50,70,false,50,50,20426,99,11,15,206,287
763479,Defender,Medium,64,86,82,94,20,39,60,587,3,0,49,50,70,false,50,50,20306,99,9,13,209,289
763472,Defender,High,64,92,90,97,20,39,55,593,5,0,53,50,70,false,50,50,20550,99,11,18,222,284
763473,Forward,Low,64,83,81,94,20,39,169,592,1,0,53,50,70,false,50,50,20204,99,8,13,191,279
763474,Forward,Medium,64,86,84,92,20,39,157,592,1,0,55,50,70,false,50,50,21761,99,9,13,193,262
763475,Forward,High,61,85,83,88,20,39,195,593,1,0,55,50,70,false,50,50,22080,99,12,16,212,274
763484,Midfielder,Low,64,81,78,92,20,39,35,598,2,0,61,51,70,false,50,50,26218,99,11,18,202,285
763485,Midfielder,Medium,64,87,85,94,20,39,26,598,3,0,62,51,70,false,50,50,26123,99,14,21,214,298
763486,Midfielder,High,64,92,90,95,20,39,25,583,1,0,52,50,70,false,50,50,19903,98,8,13,223,294
763487,Defender,Low,64,83,78,96,20,39,54,584,1,0,53,50,70,false,50,50,19940,99,10,16,221,293
763480,Defender,Medium,64,89,86,97,20,39,65,592,3,0,52,50,70,false,50,50,20753,99,10,15,219,304
763481,Defender,High,64,90,86,94,20,39,63,591,0,0,53,50,70,false,50,50,21189,99,8,13,206,295
763482,Forward,Low,64,82,80,93,20,39,152,594,1,0,54,50,70,false,50,50,21170,99,11,18,218,312
763483,Forward,Medium,64,87,85,93,20,39,178,594,4,0,54,50,70,false,50,50,21074,99,8,12,221,289
763492,Forward,High,63,90,89,93,20,39,177,586,5,0,47,50,70,false,50,50,17205,98,7,11,214,286
763493,Midfielder,Low,64,83,80,95,20,39,21,586,1,0,47,50,70,false,50,50,17327,98,14,22,204,280
763494,Midfielder,Medium,64,86,84,93,20,39,32,580,4,0,47,50,70,false,50,50,15955,99,10,18,228,299
763495,Midfielder,High,64,89,88,93,20,39,29,579,2,0,47,50,70,false,50,50,16167,99,9,13,205,304
763488,Defender,Low,64,82,78,94,20,39,41,573,3,0,46,50,70,false,50,50,16094,98,11,16,212,300
763489,Defender,Medium,64,86,83,94,20,39,53,572,1,0,47,50,70,false,50,50,15988,98,11,16,238,293
763490,Defender,High,64,92,88,97,20,39,82,583,1,0,46,50,70,false,50,50,15798,98,9,15,218,297
763491,Forward,Low,64,82,80,93,20,39,159,582,1,0,46,50,70,false,50,50,15666,98,12,19,207,289
763500,Forward,Medium,64,86,84,93,20,39,198,583,4,0,46,50,70,false,50,50,15433,99,10,15,222,286
763501,Forward,High,63,91,89,93,20,39,154,583,2,0,46,50,70,false,50,50,15493,99,11,18,198,279
763502,Midfielder,Low,64,79,77,91,20,39,31,589,2,0,46,50,70,false,50,50,17923,99,9,13,216,288
763503,Midfielder,Medium,64,89,87,96,20,39,31,586,2,0,46,50,70,false,50,50,17089,99,7,10,216,287
763496,Midfielder,High,64,88,86,91,20,39,42,578,0,0,46,50,70,false,50,50,15077,99,13,19,224,291
763497,Defender,Low,64,80,77,93,20,39,52,578,1,0,46,50,70,false,50,50,15259,99,12,18,212,291
763498,Defender,Medium,64,86,82,94,20,39,51,587,0,0,52,50,70,false,50,50,19040,99,12,19,224,289
763499,Defender,High,64,90,86,94,20,39,56,587,4,0,52,50,70,false,50,50,19098,99,12,21,220,297
763508,Forward,Low,64,82,80,93,20,39,178,587,2,0,48,50,70,false,50,50,17883,99,10,15,216,300
763509,Forward,Medium,64,87,85,93,20,39,171,585,3,0,48,50,70,false,50,50,17594,99,12,16,203,271
763510,Forward,High,64,90,88,93,20,39,190,592,1,0,50,50,70,false,50,50,18891,99,7,8,231,305
763511,Midfielder,Low,64,80,78,92,20,39,28,592,3,0,49,50,70,false,50,50,18655,99,11,17,225,313
763504,Midfielder,Medium,64,87,85,94,20,39,25,581,2,0,48,50,70,false,50,50,15654,99,8,13,224,309
763505,Midfielder,High,64,91,88,95,20,39,27,581,3,0,48,50,70,false,50,50,15985,99,10,18,188,279
763506,Defender,Low,64,84,80,97,20,39,42,583,5,0,49,50,70,false,50,50,18202,99,7,9,232,301
763507,Defender,Medium,64,86,82,94,20,39,59,585,0,0,49,50,70,false,50,50,18761,99,10,13,218,283
763516,Defender,High,64,89,86,93,20,39,71,585,5,0,47,50,70,false,50,50,16665,99,6,10,212,286
763517,Forward,Low,63,84,82,96,20,39,156,586,5,0,47,50,70,false,50,50,16957,99,8,14,229,308
763518,Forward,Medium,64,86,85,93,20,39,176,584,2,0,47,50,70,false,50,50,17786,99,8,13,222,287
763519,Forward,High,64,90,88,93,20,39,188,583,1,0,47,50,70,false,50,50,18140,99,11,17,218,287
763512,Midfielder,Low,64,84,78,96,20,39,34,592,1,0,54,50,70,false,50,50,21037,99,10,14,188,286
763513,Midfielder,Medium,64,86,82,93,20,39,24,592,0,0,53,50,70,false,50,50,20380,99,9,14,219,291
763514,Midfielder,High,64,89,86,93,20,39,26,583,1,0,47,50,70,false,50,50,16336,98,12,20,216,294
763515,Defender,Low,64,80,77,93,20,39,57,583,5,0,47,50,70,false,50,50,16970,99,10,15,207,286
763396,Defender,Medium,64,85,82,93,20,39,51,555,1,0,44,50,70,false,50,50,11490,92,11,16,197,285
763397,Defender,High,64,89,86,93,20,39,56,554,3,0,44,50,70,false,50,50,11614,94,10,16,209,282
763398,Forward,Low,64,84,82,96,20,39,173,555,1,0,44,50,70,false,50,50,11300,94,9,13,190,264
763399,Forward,Medium,64,87,85,94,20,39,159,555,0,0,44,50,70,false,50,50,11340,93,10,15,217,300
763392,Forward,High,64,90,88,93,20,39,177,550,0,0,45,50,70,false,50,50,11005,92,9,12,195,305
763393,Midfielder,Low,64,84,82,97,20,39,29,549,2,0,45,50,70,false,50,50,10790,92,13,17,197,288
763394,Midfielder,Medium,64,87,85,94,20,39,31,558,2,0,45,50,70,false,50,50,11294,95,11,14,206,286
763395,Midfielder,High,64,90,87,94,20,39,29,559,2,0,44,50,70,false,50,50,11289,96,12,15,220,294
763404,Defender,Low,64,79,75,91,20,39,53,560,0,0,47,50,70,false,50,50,11553,95,9,11,207,290
763405,Defender,Medium,64,87,82,95,20,39,56,562,7,0,47,50,70,false,50,50,11879,96,9,13,208,296
763406,Defender,High,64,89,86,93,20,39,53,557,5,0,46,50,70,false,50,50,11784,94,11,16,240,298
763407,Forward,Low,64,81,79,92,20,39,170,556,3,0,46,50,70,false,50,50,11396,93,8,11,227,317
763400,Forward,Medium,62,84,82,90,20,39,164,549,3,0,48,50,70,false,50,50,11396,92,6,8,226,297
763401,Forward,High,62,91,90,94,20,39,166,549,3,0,48,50,70,false,50,50,11704,90,10,17,233,299
763402,Midfielder,Low,64,82,77,94,20,39,36,554,1,0,48,50,70,false,50,50,13142,95,11,17,223,301
763403,Midfielder,Medium,64,86,79,92,20,39,34,557,3,0,48,50,70,false,50,50,13361,95,12,19,219,295
763412,Midfielder,High,64,89,87,92,20,39,30,556,1,0,52,50,70,false,50,50,11759,93,12,16,217,298
763413,Defender,Low,64,82,78,94,20,39,42,555,6,0,52,50,70,false,50,50,12089,92,7,10,217,280
763414,Defender,Medium,64,85,81,92,20,39,53,559,3,0,52,50,70,false,50,50,12730,95,13,16,197,293
763415,Defender,High,64,89,86,93,20,39,58,559,2,0,52,50,70,false,50,50,12894,95,13,19,198,292
763408,Forward,Low,64,82,80,93,20,39,171,553,2,0,54,50,70,false,50,50,11857,94,9,16,227,297
763409,Forward,Medium,64,88,86,94,20,39,184,552,0,0,54,50,70,false,50,50,11968,93,9,15,208,295
763410,Forward,High,64,94,92,97,20,39,194,561,3,0,53,50,70,false,50,50,13700,95,10,15,214,283
763411,Midfielder,Low,64,78,76,90,20,39,22,561,1,0,53,50,70,false,50,50,13976,95,9,14,237,294
763420,Midfielder,Medium,64,88,84,96,20,39,31,563,0,0,55,50,70,false,50,50,14372,96,12,18,212,274
