seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum
763627,Defender,Low,64,83,79,96,20,39,48,600,0,0,46,50,70,false,50,50,18434
763636,Defender,Medium,64,87,84,94,20,39,73,600,1,0,44,50,70,false,50,50,17521
763637,Defender,High,64,92,86,96,20,39,56,600,5,0,44,50,70,false,50,50,18103
763638,Forward,Low,64,82,80,93,20,39,155,588,3,0,44,50,70,false,50,50,11868
763639,Forward,Medium,64,89,87,95,20,39,152,588,2,0,44,50,70,false,50,50,11897
763632,Forward,High,64,89,87,92,20,39,169,598,1,0,43,50,70,false,50,50,15695
763633,Midfielder,Low,64,81,78,93,20,39,29,598,3,0,43,50,70,false,50,50,15221
763634,Midfielder,Medium,64,87,85,94,20,39,28,600,1,0,42,50,70,false,50,50,16102
763635,Midfielder,High,64,91,88,94,20,39,33,600,0,0,43,50,70,false,50,50,16470
763644,Defender,Low,64,84,80,96,20,39,48,600,1,0,45,50,70,false,50,50,16639
763645,Defender,Medium,64,86,83,94,20,39,42,598,2,0,45,50,70,false,50,50,16375
763646,Defender,High,64,92,90,96,20,39,69,599,1,0,45,50,70,false,50,50,15148
763647,Forward,Low,64,82,80,93,20,39,169,599,2,0,45,50,70,false,50,50,15512
763640,Forward,Medium,64,89,87,95,20,39,161,600,2,0,44,50,70,false,50,50,20838
763641,Forward,High,63,90,89,93,20,39,165,600,3,0,44,50,70,false,50,50,20175
763642,Midfielder,Low,64,81,78,93,20,39,18,600,2,0,44,50,70,false,50,50,18967
763643,Midfielder,Medium,64,87,85,94,20,39,21,600,2,0,44,50,70,false,50,50,19124
763524,Midfielder,High,64,88,87,92,20,39,18,600,3,0,58,50,70,false,50,50,29051
763525,Defender,Low,64,82,78,94,20,39,57,600,3,0,58,50,70,false,50,50,29091
763526,Defender,Medium,64,85,81,93,20,39,60,600,1,0,56,50,70,false,50,50,27312
763527,Defender,High,64,90,87,94,20,39,66,600,4,0,56,50,70,false,50,50,28738
763520,Forward,Low,64,82,80,93,20,39,137,600,3,0,57,50,70,false,50,50,30649
763521,Forward,Medium,64,89,87,95,20,39,158,600,4,0,57,50,70,false,50,50,30803
763522,Forward,High,64,91,89,94,20,39,183,600,3,0,55,50,70,false,50,50,27999
763523,Midfielder,Low,64,81,76,93,20,39,27,600,4,0,55,50,70,false,50,50,27792
763532,Midfielder,Medium,64,85,83,91,20,39,40,600,3,0,58,50,70,false,50,50,27702
763533,Midfielder,High,64,90,88,93,20,39,26,600,4,0,58,50,70,false,50,50,27651
763534,Defender,Low,64,82,79,94,20,39,55,600,0,0,58,50,70,false,50,50,27402
763535,Defender,Medium,64,85,82,93,20,39,58,600,1,0,57,50,70,false,50,50,27402
763528,Defender,High,64,88,85,92,20,39,53,600,2,0,57,50,70,false,50,50,28155
763529,Forward,Low,64,84,82,95,20,39,152,600,4,0,57,50,70,false,50,50,27999
763530,Forward,Medium,63,85,83,91,20,39,176,600,2,0,55,50,70,false,50,50,26092
763531,Forward,High,64,92,91,96,20,39,182,600,4,0,55,50,70,false,50,50,26404
763540,Midfielder,Low,64,81,79,93,20,39,36,600,4,0,56,50,70,false,50,50,29302
763541,Midfielder,Medium,64,88,86,94,20,39,22,600,1,0,55,50,70,false,50,50,28927
763542,Midfielder,High,64,89,88,93,20,39,27,600,2,0,58,50,70,false,50,50,29645
763543,Defender,Low,64,84,80,97,20,39,48,600,3,0,59,50,70,false,50,50,29654
763536,Defender,Medium,64,84,77,91,20,39,65,600,1,0,61,51,70,false,50,50,32137
763537,Defender,High,64,90,87,94,20,39,73,600,3,0,60,50,70,false,50,50,31878
763538,Forward,Low,64,82,80,93,20,39,156,600,1,0,58,50,70,false,50,50,27719
763539,Forward,Medium,63,90,88,96,20,39,164,600,3,0,58,50,70,false,50,50,27992
763548,Forward,High,64,91,90,94,20,39,191,600,4,0,57,50,70,false,50,50,26960
763549,Midfielder,Low,64,82,79,94,20,39,25,600,0,0,56,50,70,false,50,50,26589
763550,Midfielder,Medium,64,86,82,92,20,39,41,600,2,0,62,52,70,false,50,50,30060
763551,Midfielder,High,64,91,89,94,20,39,28,600,2,0,62,51,70,false,50,50,30286
763544,Defender,Low,64,83,76,97,20,39,47,600,0,0,60,50,70,false,50,50,30247
763545,Defender,Medium,64,85,82,93,20,39,59,600,2,0,58,50,70,false,50,50,29962
763546,Defender,High,64,90,87,94,20,39,54,600,2,0,54,50,70,false,50,50,28618
763547,Forward,Low,62,82,80,93,20,39,169,600,2,0,54,50,70,false,50,50,28480
763556,Forward,Medium,64,88,86,94,20,39,161,600,2,0,39,50,70,false,50,50,11569
763557,Forward,High,64,90,88,93,20,39,170,600,0,0,39,50,70,false,50,50,11522
763558,Midfielder,Low,64,81,79,94,20,39,31,600,2,0,40,50,70,false,50,50,16570
763559,Midfielder,Medium,64,86,84,93,20,39,39,600,2,0,39,50,70,false,50,50,17088
763552,Midfielder,High,64,91,89,94,20,39,30,600,2,0,39,50,70,false,50,50,16720
763553,Defender,Low,64,81,78,93,20,39,59,600,1,0,39,50,70,false,50,50,17166
763554,Defender,Medium,64,85,82,93,20,39,58,600,1,0,39,50,70,false,50,50,17513
763555,Defender,High,64,90,85,94,20,39,48,600,2,0,38,50,70,false,50,50,17822
763564,Forward,Low,64,84,82,95,20,39,159,600,1,0,40,50,70,false,50,50,12362
763565,Forward,Medium,64,87,85,93,20,39,180,600,4,0,40,50,70,false,50,50,12441
763566,Forward,High,64,90,88,93,20,39,184,600,1,0,40,50,70,false,50,50,16039
763567,Midfielder,Low,64,81,79,93,20,39,29,600,1,0,40,50,70,false,50,50,16387
763560,Midfielder,Medium,64,87,85,94,20,39,39,600,2,0,40,50,70,false,50,50,14093
763561,Midfielder,High,64,88,87,92,20,39,31,600,1,0,40,50,70,false,50,50,13561
763562,Defender,Low,64,80,77,93,20,39,42,600,1,0,40,50,70,false,50,50,16561
763563,Defender,Medium,64,85,82,93,20,39,55,600,3,0,40,50,70,false,50,50,16581
763572,Defender,High,64,89,86,93,20,39,55,600,1,0,41,50,70,false,50,50,15474
763573,Forward,Low,64,82,79,93,20,39,153,600,1,0,41,50,70,false,50,50,15594
763574,Forward,Medium,64,87,85,93,20,39,178,593,0,0,40,50,70,false,50,50,12875
763575,Forward,High,64,93,91,96,20,39,178,593,1,0,40,50,70,false,50,50,13156
763568,Midfielder,Low,64,81,78,93,20,39,30,600,1,0,40,50,70,false,50,50,16114
763569,Midfielder,Medium,64,89,88,97,20,39,25,600,0,0,40,50,70,false,50,50,16217
763570,Midfielder,High,64,93,91,97,20,39,19,596,2,0,40,50,70,false,50,50,13658
763571,Defender,Low,64,81,77,93,20,39,51,596,2,0,40,50,70,false,50,50,13948
763580,Defender,Medium,64,88,83,96,20,39,62,600,2,0,42,50,70,false,50,50,15275
763581,Defender,High,64,89,86,93,20,39,56,599,1,0,42,50,70,false,50,50,15442
763582,Forward,Low,64,84,82,96,20,39,158,600,2,0,42,50,70,false,50,50,16564
763583,Forward,Medium,64,87,85,93,20,39,159,600,3,0,42,50,70,false,50,50,16568
763576,Forward,High,64,92,90,95,20,39,180,600,2,0,41,50,70,false,50,50,16873
763577,Midfielder,Low,64,81,78,93,20,39,28,600,1,0,42,50,70,false,50,50,17170
763578,Midfielder,Medium,64,86,81,93,20,39,22,600,1,0,41,50,70,false,50,50,16279
763579,Midfielder,High,64,90,89,94,20,39,35,599,2,0,41,50,70,false,50,50,16169
763460,Defender,Low,64,83,79,96,20,39,49,591,4,0,47,50,70,false,50,50,19836
763461,Defender,Medium,64,83,80,91,20,39,50,592,1,0,47,50,70,false,50,50,20256
763462,Defender,High,64,91,86,95,20,39,55,583,3,0,47,50,70,false,50,50,17804
763463,Forward,Low,64,81,79,92,20,39,157,586,1,0,47,50,70,false,50,50,18714
763456,Forward,Medium,62,87,85,93,20,39,172,584,4,0,50,50,70,false,50,50,21299
763457,Forward,High,64,90,88,93,20,39,167,585,1,0,50,50,70,false,50,50,21330
763458,Midfielder,Low,64,80,78,92,20,39,28,591,1,0,50,50,70,false,50,50,20488
763459,Midfielder,Medium,64,88,83,95,20,39,35,591,1,0,50,50,70,false,50,50,20040
763468,Midfielder,High,64,88,83,92,20,39,37,590,2,0,47,50,70,false,50,50,18694
763469,Defender,Low,64,82,78,94,20,39,49,588,1,0,47,50,70,false,50,50,18517
763470,Defender,Medium,64,89,84,96,20,39,42,584,2,0,47,50,70,false,50,50,18867
763471,Defender,High,64,89,86,94,20,39,63,586,4,0,47,50,70,false,50,50,19360
763464,Forward,Low,64,82,80,93,20,39,168,589,3,0,50,50,70,false,50,50,18089
763465,Forward,Medium,64,87,85,93,20,39,168,588,2,0,50,50,70,false,50,50,18105
763466,Forward,High,63,91,90,94,20,39,174,585,4,0,50,50,70,false,50,50,20029
763467,Midfielder,Low,64,81,78,93,20,39,34,584,3,0,50,50,70,false,50,50,20046
763476,Midfielder,Medium,64,85,83,91,20,39,29,589,2,0,49,50,70,false,50,50,19255
763477,Midfielder,High,64,89,87,92,20,39,22,589,3,0,49,50,70,false,50,50,18800
763478,Defender,Low,64,81,76,93,20,39,49,586,3,0,49,50,70,false,50,50,20426
763479,Defender,Medium,64,86,82,94,20,39,60,587,3,0,49,50,70,false,50,50,20306
763472,Defender,High,64,92,90,97,20,39,55,593,5,0,53,50,70,false,50,50,20550
763473,Forward,Low,64,83,81,94,20,39,169,592,1,0,53,50,70,false,50,50,20204
763474,Forward,Medium,64,86,84,92,20,39,157,592,1,0,55,50,70,false,50,50,21761
763475,Forward,High,61,85,83,88,20,39,195,593,1,0,55,50,70,false,50,50,22080
763484,Midfielder,Low,64,81,78,92,20,39,35,598,2,0,61,51,70,false,50,50,26218
763485,Midfielder,Medium,64,87,85,94,20,39,26,598,3,0,62,51,70,false,50,50,26123
763486,Midfielder,High,64,92,90,95,20,39,25,583,1,0,52,50,70,false,50,50,19903
763487,Defender,Low,64,83,78,96,20,39,54,584,1,0,53,50,70,false,50,50,19940
763480,Defender,Medium,64,89,86,97,20,39,65,592,3,0,52,50,70,false,50,50,20753
763481,Defender,High,64,90,86,94,20,39,63,591,0,0,53,50,70,false,50,50,21189
763482,Forward,Low,64,82,80,93,20,39,152,594,1,0,54,50,70,false,50,50,21170
763483,Forward,Medium,64,87,85,93,20,39,178,594,4,0,54,50,70,false,50,50,21074
763492,Forward,High,63,90,89,93,20,39,177,586,5,0,47,50,70,false,50,50,17205
763493,Midfielder,Low,64,83,80,95,20,39,21,586,1,0,47,50,70,false,50,50,17327
763494,Midfielder,Medium,64,86,84,93,20,39,32,580,4,0,47,50,70,false,50,50,15955
763495,Midfielder,High,64,89,88,93,20,39,29,579,2,0,47,50,70,false,50,50,16167
763488,Defender,Low,64,82,78,94,20,39,41,573,3,0,46,50,70,false,50,50,16094
763489,Defender,Medium,64,86,83,94,20,39,53,572,1,0,47,50,70,false,50,50,15988
763490,Defender,High,64,92,88,97,20,39,82,583,1,0,46,50,70,false,50,50,15798
763491,Forward,Low,64,82,80,93,20,39,159,582,1,0,46,50,70,false,50,50,15666
763500,Forward,Medium,64,86,84,93,20,39,198,583,4,0,46,50,70,false,50,50,15433
763501,Forward,High,63,91,89,93,20,39,154,583,2,0,46,50,70,false,50,50,15493
763502,Midfielder,Low,64,79,77,91,20,39,31,589,2,0,46,50,70,false,50,50,17923
763503,Midfielder,Medium,64,89,87,96,20,39,31,586,2,0,46,50,70,false,50,50,17089
763496,Midfielder,High,64,88,86,91,20,39,42,578,0,0,46,50,70,false,50,50,15077
763497,Defender,Low,64,80,77,93,20,39,52,578,1,0,46,50,70,false,50,50,15259
763498,Defender,Medium,64,86,82,94,20,39,51,587,0,0,52,50,70,false,50,50,19040
763499,Defender,High,64,90,86,94,20,39,56,587,4,0,52,50,70,false,50,50,19098
763508,Forward,Low,64,82,80,93,20,39,178,587,2,0,48,50,70,false,50,50,17883
763509,Forward,Medium,64,87,85,93,20,39,171,585,3,0,48,50,70,false,50,50,17594
763510,Forward,High,64,90,88,93,20,39,190,592,1,0,50,50,70,false,50,50,18891
763511,Midfielder,Low,64,80,78,92,20,39,28,592,3,0,49,50,70,false,50,50,18655
763504,Midfielder,Medium,64,87,85,94,20,39,25,581,2,0,48,50,70,false,50,50,15654
763505,Midfielder,High,64,91,88,95,20,39,27,581,3,0,48,50,70,false,50,50,15985
763506,Defender,Low,64,84,80,97,20,39,42,583,5,0,49,50,70,false,50,50,18202
763507,Defender,Medium,64,86,82,94,20,39,59,585,0,0,49,50,70,false,50,50,18761
763516,Defender,High,64,89,86,93,20,39,71,585,5,0,47,50,70,false,50,50,16665
763517,Forward,Low,63,84,82,96,20,39,156,586,5,0,47,50,70,false,50,50,16957
763518,Forward,Medium,64,86,85,93,20,39,176,584,2,0,47,50,70,false,50,50,17786
763519,Forward,High,64,90,88,93,20,39,188,583,1,0,47,50,70,false,50,50,18140
763512,Midfielder,Low,64,84,78,96,20,39,34,592,1,0,54,50,70,false,50,50,21037
763513,Midfielder,Medium,64,86,82,93,20,39,24,592,0,0,53,50,70,false,50,50,20380
763514,Midfielder,High,64,89,86,93,20,39,26,583,1,0,47,50,70,false,50,50,16336
763515,Defender,Low,64,80,77,93,20,39,57,583,5,0,47,50,70,false,50,50,16970
763396,Defender,Medium,64,85,82,93,20,39,51,555,1,0,44,50,70,false,50,50,11490
763397,Defender,High,64,89,86,93,20,39,56,554,3,0,44,50,70,false,50,50,11614
763398,Forward,Low,64,84,82,96,20,39,173,555,1,0,44,50,70,false,50,50,11300
763399,Forward,Medium,64,87,85,94,20,39,159,555,0,0,44,50,70,false,50,50,11340
763392,Forward,High,64,90,88,93,20,39,177,550,0,0,45,50,70,false,50,50,11005
763393,Midfielder,Low,64,84,82,97,20,39,29,549,2,0,45,50,70,false,50,50,10790
763394,Midfielder,Medium,64,87,85,94,20,39,31,558,2,0,45,50,70,false,50,50,11294
763395,Midfielder,High,64,90,87,94,20,39,29,559,2,0,44,50,70,false,50,50,11289
763404,Defender,Low,64,79,75,91,20,39,53,560,0,0,47,50,70,false,50,50,11553
763405,Defender,Medium,64,87,82,95,20,39,56,562,7,0,47,50,70,false,50,50,11879
763406,Defender,High,64,89,86,93,20,39,53,557,5,0,46,50,70,false,50,50,11784
763407,Forward,Low,64,81,79,92,20,39,170,556,3,0,46,50,70,false,50,50,11396
763400,Forward,Medium,62,84,82,90,20,39,164,549,3,0,48,50,70,false,50,50,11396
763401,Forward,High,62,91,90,94,20,39,166,549,3,0,48,50,70,false,50,50,11704
763402,Midfielder,Low,64,82,77,94,20,39,36,554,1,0,48,50,70,false,50,50,13142
763403,Midfielder,Medium,64,86,79,92,20,39,34,557,3,0,48,50,70,false,50,50,13361
763412,Midfielder,High,64,89,87,92,20,39,30,556,1,0,52,50,70,false,50,50,11759
763413,Defender,Low,64,82,78,94,20,39,42,555,6,0,52,50,70,false,50,50,12089
763414,Defender,Medium,64,85,81,92,20,39,53,559,3,0,52,50,70,false,50,50,12730
763415,Defender,High,64,89,86,93,20,39,58,559,2,0,52,50,70,false,50,50,12894
763408,Forward,Low,64,82,80,93,20,39,171,553,2,0,54,50,70,false,50,50,11857
763409,Forward,Medium,64,88,86,94,20,39,184,552,0,0,54,50,70,false,50,50,11968
763410,Forward,High,64,94,92,97,20,39,194,561,3,0,53,50,70,false,50,50,13700
763411,Midfielder,Low,64,78,76,90,20,39,22,561,1,0,53,50,70,false,50,50,13976
763420,Midfielder,Medium,64,88,84,96,20,39,31,563,0,0,55,50,70,false,50,50,14372
763421,Midfielder,High,64,90,88,94,20,39,24,561,2,0,55,50,70,false,50,50,14453
763422,Defender,Low,64,83,79,96,20,39,55,561,1,0,55,50,70,false,50,50,13789
763423,Defender,Medium,64,87,81,94,20,39,64,560,3,0,55,50,70,false,50,50,14018
763416,Defender,High,64,91,86,95,20,39,70,554,1,0,56,50,70,false,50,50,12142
763417,Forward,Low,64,85,83,96,20,39,148,552,2,0,56,50,70,false,50,50,11837
763418,Forward,Medium,64,89,87,96,20,39,151,557,2,0,56,50,70,false,50,50,11852
763419,Forward,High,64,91,89,94,20,39,202,556,4,0,56,50,70,false,50,50,12022
763428,Midfielder,Low,64,83,80,95,20,39,23,582,1,0,58,50,70,false,50,50,17846
763429,Midfielder,Medium,64,86,83,93,20,39,25,583,1,0,58,50,70,false,50,50,17799
763430,Midfielder,High,64,92,91,96,20,39,26,582,4,0,57,50,70,false,50,50,17655
763431,Defender,Low,64,81,77,93,20,39,53,581,0,0,57,50,70,false,50,50,17138
763424,Defender,Medium,64,85,82,93,20,39,61,582,2,0,58,50,70,false,50,50,19507
763425,Defender,High,64,89,86,93,20,39,62,582,3,0,58,50,70,false,50,50,19209
763426,Forward,Low,64,83,81,94,20,39,164,581,1,0,56,50,70,false,50,50,17614
763427,Forward,Medium,64,89,87,95,20,39,136,581,4,0,56,50,70,false,50,50,17557
763436,Forward,High,64,90,89,93,20,39,178,589,2,0,57,50,70,false,50,50,18503
763437,Midfielder,Low,64,84,76,96,20,39,25,588,0,0,57,50,70,false,50,50,18324
763438,Midfielder,Medium,64,87,85,94,20,39,29,583,1,0,55,50,70,false,50,50,17551
763439,Midfielder,High,64,91,90,95,20,39,28,584,2,0,56,50,70,false,50,50,17522
763432,Defender,Low,64,80,77,93,20,39,52,587,0,0,56,50,70,false,50,50,18601
763433,Defender,Medium,64,86,83,94,20,39,46,587,7,0,56,50,70,false,50,50,18412
763434,Defender,High,64,89,87,93,20,39,57,585,3,0,55,50,70,false,50,50,18290
763435,Forward,Low,63,82,80,93,20,39,142,582,0,0,53,50,70,false,50,50,17465
763444,Forward,Medium,64,86,85,93,20,39,180,585,0,0,58,50,70,false,50,50,18925
763445,Forward,High,64,91,89,94,20,39,200,586,4,0,57,50,70,false,50,50,18942
763446,Midfielder,Low,64,81,79,94,20,39,25,587,0,0,57,50,70,false,50,50,18710
763447,Midfielder,Medium,64,87,83,94,20,39,32,588,3,0,57,50,70,false,50,50,18232
763440,Midfielder,High,64,91,89,95,20,39,32,584,0,0,56,50,70,false,50,50,17809
763441,Defender,Low,64,82,77,95,20,39,63,583,1,0,55,50,70,false,50,50,17825
763442,Defender,Medium,64,85,81,92,20,39,53,585,0,0,55,50,70,false,50,50,18590
763443,Defender,High,64,88,85,92,20,39,58,584,4,0,55,50,70,false,50,50,18607
763452,Forward,Low,64,82,80,93,20,39,163,582,1,0,55,50,70,false,50,50,17556
763453,Forward,Medium,64,90,88,96,20,39,177,582,0,0,55,50,70,false,50,50,17538
763454,Forward,High,62,88,86,91,20,39,181,590,3,0,55,50,70,false,50,50,19099
763455,Midfielder,Low,64,81,78,93,20,39,27,590,1,0,55,50,70,false,50,50,18534
763448,Midfielder,Medium,64,85,83,92,20,39,27,587,3,0,54,50,70,false,50,50,18376
763449,Midfielder,High,64,93,91,96,20,39,25,587,4,0,54,50,70,false,50,50,18189
763450,Defender,Low,64,83,80,96,20,39,59,592,0,0,60,50,70,false,50,50,19307
763451,Defender,Medium,64,84,81,92,20,39,53,590,0,0,59,50,70,false,50,50,19059
763332,Defender,High,64,88,85,92,20,39,58,589,1,0,56,50,70,false,50,50,19378
763333,Forward,Low,64,84,82,96,20,39,188,590,1,0,57,50,70,false,50,50,19893
763334,Forward,Medium,64,87,85,93,20,39,183,598,1,0,54,50,70,false,50,50,20491
763335,Forward,High,64,93,91,96,20,39,208,597,3,0,53,50,70,false,50,50,20017
763328,Midfielder,Low,64,83,79,96,20,39,28,589,0,0,51,50,70,false,50,50,15309
763329,Midfielder,Medium,64,89,78,96,20,39,34,588,2,0,51,50,70,false,50,50,15164
763330,Midfielder,High,64,89,87,93,20,39,42,598,2,0,52,50,70,false,50,50,19857
763331,Defender,Low,64,83,76,96,20,39,47,598,1,0,52,50,70,false,50,50,20060
763340,Defender,Medium,64,86,82,93,20,39,64,600,3,0,55,50,70,false,50,50,21452
763341,Defender,High,64,92,89,96,20,39,49,600,2,0,56,50,70,false,50,50,21767
763342,Forward,Low,64,82,80,93,20,39,173,600,1,0,55,50,70,false,50,50,22399
763343,Forward,Medium,64,87,85,93,20,39,171,600,2,0,55,50,70,false,50,50,22505
763336,Forward,High,64,93,91,96,20,39,188,593,3,0,47,50,70,false,50,50,16670
763337,Midfielder,Low,64,80,78,92,20,39,30,594,5,0,48,50,70,false,50,50,17006
763338,Midfielder,Medium,64,90,83,97,20,39,21,599,4,0,52,50,70,false,50,50,19796
763339,Midfielder,High,64,90,86,94,20,39,24,599,3,0,52,50,70,false,50,50,19667
763348,Defender,Low,64,80,77,93,20,39,44,600,2,0,54,50,70,false,50,50,19604
763349,Defender,Medium,64,87,82,94,20,39,52,599,3,0,53,50,70,false,50,50,18751
763350,Defender,High,64,89,86,93,20,39,67,600,1,0,52,50,70,false,50,50,20899
763351,Forward,Low,64,83,81,94,20,39,163,600,3,0,52,50,70,false,50,50,20549
763344,Forward,Medium,64,86,85,93,20,39,174,599,3,0,51,50,70,false,50,50,17967
763345,Forward,High,62,92,90,95,20,39,166,600,3,0,51,50,70,false,50,50,18474
763346,Midfielder,Low,64,84,82,97,20,39,38,600,4,0,56,50,70,false,50,50,22942
763347,Midfielder,Medium,64,89,83,97,20,39,24,600,0,0,57,50,70,false,50,50,23538
763356,Midfielder,High,64,88,85,92,20,39,31,599,2,0,53,50,70,false,50,50,19913
763357,Defender,Low,64,82,79,94,20,39,56,599,4,0,53,50,70,false,50,50,19611
763358,Defender,Medium,64,85,81,93,20,39,57,599,1,0,48,50,70,false,50,50,18644
763359,Defender,High,64,88,85,92,20,39,51,599,4,0,50,50,70,false,50,50,19244
763352,Forward,Low,64,82,80,93,20,39,167,600,2,0,53,50,70,false,50,50,20334
763353,Forward,Medium,64,90,88,96,20,39,164,600,2,0,54,50,70,false,50,50,20677
763354,Forward,High,64,90,88,93,20,39,175,592,0,0,48,50,70,false,50,50,16156
763355,Midfielder,Low,64,80,77,92,20,39,35,591,2,0,48,50,70,false,50,50,15896
763364,Midfielder,Medium,64,87,84,93,20,39,30,600,1,5,90,61,70,false,50,50,38653
763365,Midfielder,High,64,89,88,93,20,39,17,600,2,5,88,61,70,false,50,50,37942
763366,Defender,Low,64,83,80,96,20,39,43,600,1,1,79,56,70,false,50,50,34004
763367,Defender,Medium,64,85,81,92,20,39,52,600,1,1,80,56,70,false,50,50,34370
763360,Defender,High,64,91,88,95,20,39,44,600,1,3,80,56,70,false,50,50,33758
763361,Forward,Low,64,82,80,93,20,39,146,600,2,3,80,56,70,false,50,50,33798
763362,Forward,Medium,64,88,86,95,20,39,153,600,3,0,75,56,70,false,50,50,33395
763363,Forward,High,64,90,88,93,20,39,164,600,1,0,75,56,70,false,50,50,33563
763372,Midfielder,Low,64,81,78,93,20,39,30,600,2,4,85,58,70,false,50,50,35798
763373,Midfielder,Medium,64,87,84,94,20,39,27,600,2,4,84,57,70,false,50,50,35271
763374,Midfielder,High,64,90,85,93,20,39,26,600,2,1,78,55,70,false,50,50,33205
763375,Defender,Low,64,82,78,94,20,39,50,600,2,1,79,55,70,false,50,50,33728
763368,Defender,Medium,64,85,82,93,20,39,50,600,1,2,80,55,70,false,50,50,32649
763369,Defender,High,64,92,89,96,20,39,69,600,2,1,79,55,70,false,50,50,32504
763370,Forward,Low,64,84,82,96,20,39,162,600,3,0,59,50,70,false,50,50,24515
763371,Forward,Medium,64,87,85,93,20,39,174,600,6,0,60,50,70,false,50,50,25474
763380,Forward,High,64,90,88,93,20,39,185,600,1,2,80,56,70,false,50,50,34920
763381,Midfielder,Low,64,84,81,96,20,39,33,600,1,2,79,56,70,false,50,50,34756
763382,Midfielder,Medium,64,86,84,93,20,39,19,600,3,2,79,55,70,false,50,50,33659
763383,Midfielder,High,64,91,89,94,20,39,32,600,4,2,79,55,70,false,50,50,33637
763376,Defender,Low,64,80,76,93,20,39,51,600,2,4,84,61,70,false,50,50,36826
763377,Defender,Medium,64,86,83,94,20,39,60,600,0,4,84,61,70,false,50,50,36939
763378,Defender,High,64,88,85,93,20,39,55,600,4,0,74,55,70,false,50,50,32558
763379,Forward,Low,63,82,80,93,20,39,160,600,3,0,75,55,70,false,50,50,33247
763388,Forward,Medium,64,87,85,93,20,39,193,600,3,3,82,55,70,false,50,50,34240
763389,Forward,High,64,91,89,94,20,39,194,600,4,2,79,55,70,false,50,50,32951
763390,Midfielder,Low,64,80,78,92,20,39,26,600,4,2,81,55,70,false,50,50,33235
763391,Midfielder,Medium,64,88,86,94,20,39,32,600,4,2,81,55,70,false,50,50,33141
763384,Midfielder,High,64,92,91,96,20,39,31,600,2,1,77,55,70,false,50,50,31654
763385,Defender,Low,64,81,77,94,20,39,46,600,1,2,78,55,70,false,50,50,32044
